date,ticker,name,sector,sub_industry,index,price,change_pct,market_cap,pe,volume,analyst_count,benford_mad,earnings_consistency,earnings_date,edgar_updated,eps_growth_yoy,ev_ebitda,ev_revenue,fcf_growth_yoy,fcf_yield,gross_margin,gross_margin_trend,high52w_proximity,insider_buyer_count_90d,insider_cluster_max_30d,insider_cluster_score,insider_net_buy_90d,insider_ownership,insider_seller_count_90d,insider_tx_count_90d,insider_updated,inst_ownership,last_updated,neglect_score,net_debt_ebitda,news_count_7d,news_lm_avg,news_vader_avg,op_margin_stability,operating_margin,price_book,rel_strength_sp500,return_12_2,return_1m,return_52w,revenue_acceleration,revenue_growth_yoy,roe_ttm,volume_trend
2026-09-03,CNS,"Cohen & Steers, Inc.",Financials,Asset Management & Custody Banks,S&P 600,,,,,,,0.0046,0.892983,,2026-09-03,,,,-3.045081,,,,,,,,,,,,,,,0.45,,11,-0.090909,0.034545,,,,,,,,-0.033735,,,
2026-09-03,CNXC,Concentrix,Industrials,Data Processing & Outsourced Services,S&P 600,,,1505293952,,,4,0.0059,0.693721,2026-03-24,2026-09-03,-0.684,5.702,0.705,,0.343543,0.34446,-0.016497,-0.602913,,,,,0.175,,,,0.96261,2026-05-08,0.555556,4.440212,4,-0.5,-0.0445,0.009659,0.06211,0.538227,-0.81897,-0.377621,-0.145019,-0.52264,-0.035372,0.054,-0.3892,0.191092
2026-09-03,CNXN,"PC Connection, Inc.",Information Technology,Technology Distributors,S&P 600,,,,,,,0.012,0.768665,,2026-09-03,,,,-0.707557,,,,,,,,,,,,,,,0.55,,9,0.111111,0.408333,,,,,,,,,,,
2026-09-03,COCO,The Vita Coco Company,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 600,,,,,,,0.0058,0.708659,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0,-0.106333,,,,,,,,,,,
2026-09-03,COHU,"Cohu, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,,,,,,,0.0055,0.61745,,2026-09-03,,,,-1.92621,,,,,,,,,,,,,,,0.85,,3,0,0.332333,0.078186,,,,,,,0.091156,,,
2026-09-03,COLL,"Collegium Pharmaceutical, Inc.",Health Care,Pharmaceuticals,S&P 600,,,,,,,0.0058,0.482826,,2026-09-03,,,,2.927892,,,-0.024714,,,,,,,,,,,,0.75,,5,-0.2,0.0706,0.103647,,,,,,,-0.025496,,,
2026-09-03,CON,"Concentra Group Holdings Parent, Inc.",Health Care,Health Care Services,S&P 600,,,,,,,0.0114,0.85207,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0.066667,0.161733,0.009451,,,,,,,-0.037097,,,
2026-09-03,CORT,Corcept Therapeutics Incorporated,Health Care,Pharmaceuticals,S&P 600,,,,,,,0.0062,0.515867,,2026-09-03,,,,-0.680787,,,,,,,,,,,,,,,0.4,,12,0,0.232917,0.166623,,,,,,,0.268517,,,
2026-09-03,COTY,Coty,Consumer Staples,Personal Care Products,S&P 600,,,2170349568,,,15,0.0045,0.268731,2026-05-05,2026-09-03,,7.114,0.998,,0.185627,0.63197,-0.022852,-0.53839,,,,,0.59897,,,,0.34863,2026-05-08,0.550913,3.899434,3,0.666667,0.335,0.164155,-0.00624,0.701679,-0.763281,-0.547333,0.080382,-0.466951,-0.018681,-0.013,-0.13938,0.131478
2026-09-03,CPB,The Campbell's Company,Consumer Staples,Packaged Foods & Meats,S&P 600,,,6259586048,11.410326,,17,0.0051,0.771374,2026-03-11,2026-09-03,-0.172,7.55,1.314,-0.257089,0.137789,0.2961,,-0.419386,,,,,0.33629,,,,0.65012,2026-05-08,0.227778,3.922152,15,-0.2,-0.109067,0.020562,0.11661,1.562128,-0.694688,-0.354676,-0.043682,-0.398358,0.001025,-0.045,0.13891,-0.203731
2026-09-03,CPF,Central Pacific Financial Corp.,Financials,Regional Banks,S&P 600,,,,,,,0.0081,0.850037,,2026-09-03,,,,-0.071492,,,,,,,,,,,,,,,0.7,,6,0,0.069167,,,,,,,,0.080413,,,
2026-09-03,CPK,Chesapeake Utilities Corp.,Utilities,Gas Utilities,S&P 600,,,,,,,0.0025,0.677721,,2026-09-03,,,,-0.905679,,,,,,,,,,,,,,,0.35,,13,0,0.214385,0.024509,,,,,,,-0.134923,,,
2026-09-03,CRC,California Resources Corporation,Energy,Oil & Gas Exploration & Production,S&P 600,,,,,,,0.0073,0.155252,,2026-09-03,,,,0.029891,,,,,,,,,,,,,,,0.3,,14,-0.071429,-0.1535,0.15506,,,,,,,-0.501447,,,
2026-09-03,CRGY,Crescent Energy Company,Energy,Oil & Gas Exploration & Production,S&P 600,,,,,,,0.0077,,,2026-09-03,,,,,,,,,,,,,,,,,,,0.7,,6,0,0.2615,0.1278,,,,,,,0.308571,,,
2026-09-03,CRI,"Carter's, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,,,,,,,0.0067,0.516964,,2026-09-03,,,,0.683809,,,0.188975,,,,,,,,,,,,0.3,,14,-0.214286,-0.108786,0.063396,,,,,,,-0.029872,,,
2026-09-03,CRK,"Comstock Resources, Inc.",Energy,Oil & Gas Exploration & Production,S&P 600,,,,,,,0.0055,0.099933,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0.066667,0.205267,,,,,,,,0.141146,,,
2026-09-03,CRSR,Corsair Gaming,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 600,,,,,,,0.0105,0.422564,,2026-09-03,,,,,,,0.06352,,,,,,,,,,,,0.85,,3,-0.333333,0.266333,0.042578,,,,,,,0.023165,,,
2026-09-03,CRVL,CorVel Corporation,Health Care,Health Care Services,S&P 600,,,,,,,0.007,0.852021,,2026-09-03,,,,1.458862,,,0.018988,,,,,,,,,,,,0.6,,8,0,0.20975,,,,,,,,0.07386,,,
2026-09-03,CSR,Centerspace Trust,Real Estate,Multi-Family Residential REITs,S&P 600,,,,,,,0.0078,0.032464,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,-0.166667,0.066333,0.353261,,,,,,,-0.010198,,,
2026-09-03,CSW,"CSW Industrials, Inc.",Industrials,Industrial Conglomerates,S&P 600,,,,,,,0.0037,0.694462,,2026-09-03,,,,3.45309,,,0.010902,,,,,,,,,,,,0.7,,6,0.166667,0.031833,0.052268,,,,,,,0.126837,,,
2026-09-03,CTS,CTS Corporation,Information Technology,Electronic Manufacturing Services,S&P 600,,,,,,,0.0041,0.853108,,2026-09-03,,,,-0.037188,,,0.024814,,,,,,,,,,,,0.65,,7,0,0.124286,0.016243,,,,,,,0.027065,,,
2026-09-03,CUBI,"Customers Bancorp, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.004,0.73635,,2026-09-03,,,,0.168651,,,,,,,,,,,,,,,0.9,,2,-0.5,0.1365,,,,,,,,,,,
2026-09-03,CURB,Curbline Properties Corp.,Real Estate,Retail REITs,S&P 600,,,,,,,0.0139,0.348992,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.4,-0.224267,,,,,,,,-0.135968,,,
2026-09-03,CVBF,CVB Financial Corp.,Financials,Regional Banks,S&P 600,,,,,,,0.007,0.928598,,2026-09-03,,,,0.006535,,,,,,,,,,,,,,,0.65,,7,0,0.154286,,,,,,,,,,,
2026-09-03,CVCO,"Cavco Industries, Inc.",Consumer Discretionary,Homebuilding,S&P 600,,,,,,,0.0055,0.852639,,2026-09-03,,,,1.086002,,,-0.03296,,,,,,,,,,,,0.95,,1,0,-0.586,0.025973,,,,,,,0.109579,,,
2026-09-03,CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing,S&P 600,,,,,,,0.0071,0.056352,,2026-09-03,,,,-0.778017,,,,,,,,,,,,,,,0.4,,12,-0.083333,0.264417,0.107487,,,,,,,0.351882,,,
2026-09-03,CVSA,Covista Inc.,Consumer Discretionary,Education Services,S&P 600,,,,,,,0.0066,0.776413,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,-0.714286,0.164143,0.028281,,,,,,,-0.079302,,,
2026-09-03,CWEN,"Clearway Energy, Inc. (Class C)",Utilities,Renewable Electricity,S&P 600,,,,,,,0.0043,,,2026-09-03,,,,1.701613,,,,,,,,,,,,,,,0.6,,8,0.25,0.468,0.148626,,,,,,,0.039121,,,
2026-09-03,CWEN.A,"Clearway Energy, Inc. (Class A)",Utilities,Renewable Electricity,S&P 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0.2845,,,,,,,,,,,
2026-09-03,CWK,Cushman & Wakefield plc,Real Estate,Real Estate Services,S&P 600,,,,,,,0.0065,0.409696,,2026-09-03,,,,-0.136318,,,,,,,,,,,,,,,0.25,,15,-0.066667,0.033067,0.013413,,,,,,,0.002249,,,
2026-09-03,CWST,"Casella Waste Systems, Inc.",Industrials,Environmental & Facilities Services,S&P 600,,,,,,,0.0047,0.272854,,2026-09-03,,,,,,,,,,,,,,,,,,,0.55,,9,-0.222222,-0.195333,0.020903,,,,,,,0.072067,,,
2026-09-03,CWT,California Water Service Group,Utilities,Water Utilities,S&P 600,,,,,,,0.0038,0.660755,,2026-09-03,,,,,,,,,,,,,,,,,,,0.45,,11,0.090909,0.223,0.115622,,,,,,,0.005066,,,
2026-09-03,CXM,"Sprinklr, Inc.",Information Technology,Application Software,S&P 600,,,,,,,0.0029,0.559924,,2026-09-03,,,,,,,-0.030749,,,,,,,,,,,,0.25,,15,-0.2,0.017333,0.02639,,,,,,,-0.059993,,,
2026-09-03,CXW,CoreCivic,Industrials,Diversified Support Services,S&P 600,,,,,,,0.0101,0.713583,,2026-09-03,,,,,,,,,,,,,,,,,,,0.3,,14,-0.285714,-0.172786,,,,,,,,0.014615,,,
2026-09-03,CZR,Caesars Entertainment,Consumer Discretionary,Casinos & Gaming,S&P 600,,,,,,,0.0057,0.675658,,2026-09-03,,,,,,,,,,,,,,,,,,,0.3,,14,0,0.407429,,,,,,,,0.333304,,,
2026-09-03,DAN,Dana Incorporated,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,,,,,,,0.0086,0.299156,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.2,-0.056867,0.014842,,,,,,,-0.010089,,,
2026-09-03,DAVE,"Dave, Inc.",Financials,Consumer Finance,S&P 600,,,,,,,0.0094,0.50348,,2026-09-03,,,,,,,,,,,,,,,,,,,0.9,,2,-0.5,0.22,,,,,,,,-0.170809,,,
2026-09-03,DBD,Diebold Nixdorf,Information Technology,Electronic Equipment & Instruments,S&P 600,,,,,,,0.0054,0.230742,,2026-09-03,,,,,,,0.001731,,,,,,,,,,,,0.7,,6,-0.166667,0.108833,0.017888,,,,,,,-0.043233,,,
2026-09-03,DCH,Dauch Corporation,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,,,,,,,0.003,0.151727,,2026-09-03,,,,0.692047,,,,,,,,,,,,,,,0.8,,4,-0.25,-0.14525,,,,,,,,-0.028522,,,
2026-09-03,DCOM,"Dime Community Bancshares, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.0052,0.77298,,2026-09-03,,,,,,,,,,,,,,,,,,,0.8,,4,-0.5,0.21025,,,,,,,,0.16248,,,
2026-09-03,DEA,"Easterly Government Properties, Inc.",Real Estate,Office REITs,S&P 600,,,,,,,0.0102,0.673914,,2026-09-03,,,,,,,,,,,,,,,,,,,0.3,,14,-0.285714,-0.118214,,,,,,,,-0.066438,,,
2026-09-03,DEI,Douglas Emmett,Real Estate,Office REITs,S&P 600,,,,,,,0.0079,0.241418,,2026-09-03,,,,,,,-0.000479,,,,,,,,,,,,0.25,,15,-0.266667,-0.036533,,,,,,,,0.018587,,,
2026-09-03,DFH,"Dream Finders Homes, Inc.",Consumer Discretionary,Homebuilding,S&P 600,,,,,,,0.0111,0.70218,,2026-09-03,,,,,,,,,,,,,,,,,,,0.7,,6,0,0.2545,,,,,,,,0.027387,,,
2026-09-03,DFIN,"Donnelley Financial Solutions, Inc.",Financials,Financial Exchanges & Data,S&P 600,,,,,,,0.0039,0.466179,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,-0.142857,0.267143,,,,,,,,,,,
2026-09-03,DGII,Digi International Inc.,Information Technology,Communications Equipment,S&P 600,,,,,,,0.0099,0.779821,,2026-09-03,,,,,,,0.013521,,,,,,,,,,,,0.65,,7,0,0.317286,0.023197,,,,,,,0.038692,,,
2026-09-03,DIOD,Diodes Incorporated,Information Technology,Semiconductors,S&P 600,,,,,,,0.0044,0.531958,,2026-09-03,,,,-0.580808,,,,,,,,,,,,,,,0.6,,8,-0.125,0.166625,,,,,,,,,,,
2026-09-03,DLX,Deluxe Corporation,Industrials,Commercial Printing,S&P 600,,,,,,,0.008,0.693582,,2026-09-03,,,,,,,0.005454,,,,,,,,,,,,0.25,,15,-0.066667,0.153267,0.021286,,,,,,,-0.045184,,,
2026-09-03,DMC,Del Monte Corporation,Consumer Staples,Packaged Foods & Meats,S&P 600,,,,,,,0.0046,0.5073,,2026-09-03,,,,,,,-0.002065,,,,,,,,,,,,0.3,,14,-0.214286,0.219571,0.024971,,,,,,,0.080387,,,
2026-09-03,DNOW,NOW Inc,Industrials,Trading Companies & Distributors,S&P 600,,,,,,,0.0163,0.361678,,2026-09-03,,,,-0.018182,,,,,,,,,,,,,,,0.25,,15,-0.066667,0.054867,,,,,,,,-0.129608,,,
2026-09-03,DORM,"Dorman Products, Inc.",Consumer Discretionary,Automotive Parts & Equipment,S&P 600,,,,,,,0.0091,0.770472,,2026-09-03,,,,1.477833,,,0.055519,,,,,,,,,,,,0.25,,15,-0.133333,0.0508,0.032661,,,,,,,-0.03479,,,
2026-09-03,DRH,DiamondRock Hospitality Company,Real Estate,Hotel & Resort REITs,S&P 600,,,,,,,0.0073,0.524984,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,-0.142857,0.096857,,,,,,,,0.028119,,,
2026-09-03,DV,DoubleVerify Holdings Inc.,Communication Services,Advertising,S&P 600,,,,,,,0.0098,0.655435,,2026-09-03,,,,,,,,,,,,,,,,,,,0.6,,8,0,-0.226875,0.035134,,,,,,,-0.070279,,,
2026-09-03,DXC,DXC Technology,Information Technology,IT Consulting & Other Services,S&P 600,,,,,,,0.0055,0.593037,,2026-09-03,,,,,,,,,,,,,,,,,,,0.75,,5,0,-0.0592,0.011695,,,,,,,-0.041037,,,
2026-09-03,DXPE,"DXP Enterprises, Inc.",Industrials,Trading Companies & Distributors,S&P 600,,,,,,,0.0057,0.80713,,2026-09-03,,,,,,,,,,,,,,,,,,,0.85,,3,0,0.197333,,,,,,,,-0.340259,,,
2026-09-03,EAT,"Brinker International, Inc.",Consumer Discretionary,Restaurants,S&P 600,,,,,,,0.0076,0.703903,,2026-09-03,,,,-0.625798,,,,,,,,,,,,,,,0.25,,15,0,0.269467,0.026591,,,,,,,-0.037562,,,
2026-09-03,EBC,"Eastern Bankshares, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.0034,0.213789,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,0,-0.054571,,,,,,,,-0.005275,,,
2026-09-03,ECG,"Everus Construction Group, Inc.",Industrials,Construction & Engineering,S&P 600,,,,,,,0.0079,0.753639,,2026-09-03,,,,,,,0.018446,,,,,,,,,,,,0.3,,14,0,0.0385,0.008683,,,,,,,0.082073,,,
2026-09-03,ECPG,"Encore Capital Group, Inc.",Financials,Consumer Finance,S&P 600,,,,,,,0.006,0.69605,,2026-09-03,,,,0.079775,,,,,,,,,,,,,,,0.6,,8,0,0.256875,0.046439,,,,,,,-0.097865,,,
2026-09-03,EFC,"Ellington Financial, Inc.",Financials,Specialized Finance,S&P 600,,,,,,,0.0074,0.706138,,2026-09-03,,,,,,,,,,,,,,,,,,,0.6,,8,-0.25,0.13975,,,,,,,,,,,
2026-09-03,EFOR,Everforth Inc.,Information Technology,IT Consulting & Other Services,S&P 600,,,,,,,0.0041,0.68413,,2026-09-03,,,,-0.393064,,,-0.004758,,,,,,,,,,,,0.8,,4,-0.25,0.23225,0.016446,,,,,,,-0.013325,,,
2026-09-03,EGBN,Eagle Bancorp Inc,Financials,Regional Banks,S&P 600,,,,,,,0.0055,0.350664,,2026-09-03,,,,-0.271567,,,,,,,,,,,,,,,0.8,,4,0,0.19325,,,,,,,,,,,
2026-09-03,EIG,"Employers Holdings, Inc.",Financials,Property & Casualty Insurance,S&P 600,,,,,,,0.0064,0.602988,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.133333,0.046933,,,,,,,,-0.130648,,,
2026-09-03,EMN,Eastman Chemical Company,Materials,Specialty Chemicals,S&P 600,,,,,,,0.0048,0.748299,,2026-09-03,,,,,,,0.001591,,,,,,,,,,,,0.7,,6,-0.166667,0.335667,,,,,,,,0.148164,,,
2026-09-03,ENOV,Enovis,Health Care,Health Care Equipment,S&P 600,,,,,,,0.0043,0.358288,,2026-09-03,,,,-2.382429,,,,,,,,,,,,,,,0.25,,15,0,0.025067,,,,,,,,-0.034517,,,
2026-09-03,ENPH,Enphase Energy,Information Technology,Semiconductor Materials & Equipment,S&P 600,,,,,,,0.005,0.472736,,2026-09-03,,,,0.836148,,,-0.117605,,,,,,,,,,,,0.3,,14,0,0.342286,0.11223,,,,,,,-0.28312,,,
2026-09-03,ENR,Energizer,Consumer Staples,Household Products,S&P 600,,,,,,,0.0043,0.362365,,2026-09-03,,,,,,,-0.168846,,,,,,,,,,,,0.25,,15,0.666667,0.3564,,,,,,,,0.0417,,,
2026-09-03,ENVA,"Enova International, Inc.",Financials,Consumer Finance,S&P 600,,,,,,,0.0038,0.761113,,2026-09-03,,,,,,,0.033737,,,,,,,,,,,,0.65,,7,0,0.028857,0.01204,,,,,,,0.04197,,,
2026-09-03,EPAC,Enerpac Tool Group,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0077,0.833715,,2026-09-03,,,,1.374234,,,0.026278,,,,,,,,,,,,0.65,,7,0,0.121857,0.022681,,,,,,,-0.007717,,,
2026-09-03,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,S&P 600,,,5237699584,14.264367,,17,0.0039,0.846885,2026-05-07,2026-09-03,0.188,6.559,0.855,4.083644,0.134693,0.29055,,-0.553858,,,,,0.03169,,,,1.15599,2026-05-08,0.261111,-1.034023,13,0.153846,0.225385,,0.0834,1.526539,-0.707736,-0.173545,-0.237861,-0.411406,-0.029464,0.076,0.10932,0.124271
2026-09-03,EPC,Edgewell Personal Care,Consumer Staples,Household Products,S&P 600,,,,,,,0.0053,0.213505,,2026-09-03,,,,,,,-0.020924,,,,,,,,,,,,0.25,,15,0.133333,0.0622,0.053254,,,,,,,0.011695,,,
2026-09-03,EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,Diversified REITs,S&P 600,,,,,,,0.0031,0.929979,,2026-09-03,,,,,,,,,,,,,,,,,,,0.95,,1,0,0,0.026474,,,,,,,-0.046494,,,
2026-09-03,ESE,ESCO Technologies Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0052,0.881276,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,-0.142857,0.089714,,,,,,,,0.057225,,,
2026-09-03,ESI,Element Solutions,Materials,Specialty Chemicals,S&P 600,,,,,,,0.0078,0.572998,,2026-09-03,,,,1.023695,,,-0.037764,,,,,,,,,,,,0.4,,12,-0.083333,0.324417,0.04899,,,,,,,0.397647,,,
2026-09-03,ETSY,Etsy,Consumer Discretionary,Broadline Retail,S&P 600,,,,,,,0.0025,0.377399,,2026-09-03,,,,-0.071143,,,,,,,,,,,,,,,0.25,,15,0.2,0.217467,,,,,,,,0.033007,,,
2026-09-03,EVTC,"EVERTEC, Inc.",Financials,Transaction & Payment Processing Services,S&P 600,,,,,,,0.0063,0.717593,,2026-09-03,,,,-0.034421,,,,,,,,,,,,,,,0.65,,7,0.285714,0.288286,,,,,,,,-0.004569,,,
2026-09-03,EXTR,"Extreme Networks, Inc.",Information Technology,Communications Equipment,S&P 600,,,,,,,0.0053,0.161647,,2026-09-03,,,,0.358505,,,0.000562,,,,,,,,,,,,0.7,,6,0,0.1965,0.110674,,,,,,,-0.024295,,,
2026-09-03,EYE,National Vision Holdings,Consumer Discretionary,Specialty Stores,S&P 600,,,,,,,0.0145,0.435077,,2026-09-03,,,,-0.537745,,,,,,,,,,,,,,,0.25,,15,-0.2,0.016267,0.029846,,,,,,,-0.040299,,,
2026-09-03,EZPW,"EZCORP, Inc.",Financials,Consumer Finance,S&P 600,,,,,,,0.0069,0.779522,,2026-09-03,,,,,,,,,,,,,,,,,,,0.85,,3,-0.333333,0.098667,,,,,,,,0.007419,,,
2026-09-03,FA,First Advantage Corporation,Industrials,Human Resource & Employment Services,S&P 600,,,,,,,0.0099,0.205576,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0.266667,0.2902,0.0418,,,,,,,0.062476,,,
2026-09-03,FBK,FB Financial Corp.,Financials,Regional Banks,S&P 600,,,,,,,0.0058,0.638672,,2026-09-03,,,,2.350109,,,,,,,,,,,,,,,0.8,,4,-0.5,-0.0265,,,,,,,,,,,
2026-09-03,FBNC,First Bancorp (Southern Pines NC),Financials,Regional Banks,S&P 600,,,,,,,0.004,0.74957,,2026-09-03,,,,-0.175313,,,,,,,,,,,,,,,0.7,,6,0,0.098667,,,,,,,,,,,
2026-09-03,FBP,First BanCorp (Puerto Rico),Financials,Regional Banks,S&P 600,,,,,,,0.0052,0.874315,,2026-09-03,,,,0.174587,,,,,,,,,,,,,,,0.7,,6,0.166667,0.284167,,,,,,,,,,,
2026-09-03,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,Mortgage REITs,S&P 600,,,,,,,0.0053,0.537592,,2026-09-03,,,,,,,,,,,,,,,,,,,0.9,,2,-0.5,0.3715,,,,,,,,-0.028177,,,
2026-09-03,FCF,"First Commonwealth Financial, Corp.",Financials,Regional Banks,S&P 600,,,,,,,0.0051,0.896592,,2026-09-03,,,,,,,,,,,,,,,,,,,0.45,,11,-0.090909,0.127636,,,,,,,,,,,
2026-09-03,FCPT,"Four Corners Property Trust, Inc.",Real Estate,Other Specialized REITs,S&P 600,,,,,,,0.0072,0.972026,,2026-09-03,,,,,,,,,,,,,,,,,,,0.85,,3,-0.333333,0.355,,,,,,,,-0.017049,,,
2026-09-03,FELE,Franklin Electric,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0043,0.73826,,2026-09-03,,,,-0.202387,,,-0.010399,,,,,,,,,,,,0.85,,3,0.333333,0.284333,0.022627,,,,,,,0.004661,,,
2026-09-03,FFBC,First Financial Bancorp,Financials,Regional Banks,S&P 600,,,,,,,0.0027,0.878704,,2026-09-03,,,,3.114695,,,,,,,,,,,,,,,0.5,,10,0,0.2098,,,,,,,,,,,
2026-09-03,FG,"F&G Annuities & Life, Inc.",Financials,Life & Health Insurance,S&P 600,,,,,,,0.0042,0.409768,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,0.083333,0.043917,,,,,,,,-0.26548,,,
2026-09-03,FHB,"First Hawaiian, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.0087,0.892571,,2026-09-03,,,,0.624458,,,,,,,,,,,,,,,0.6,,8,0,0.06175,,,,,,,,0.018835,,,
2026-09-03,FIBK,"First Interstate BancSystem, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.0035,0.849924,,2026-09-03,,,,,,,,,,,,,,,,,,,0.7,,6,-0.166667,0.146,,,,,,,,,,,
2026-09-03,FIVN,"Five9, Inc.",Information Technology,Application Software,S&P 600,,,,,,,0.005,0.161051,,2026-09-03,,,,3.37506,,,-0.014933,,,,,,,,,,,,0.35,,13,0.076923,0.07,0.052164,,,,,,,0.011419,,,
2026-09-03,FIZZ,National Beverage Corp.,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 600,,,,,,,0.0094,0.875849,,2026-09-03,,,,0.066286,,,0.005922,,,,,,,,,,,,0.4,,12,0,0.172333,0.012125,,,,,,,0.000632,,,
2026-09-03,FLO,Flowers Foods,Consumer Staples,Packaged Foods & Meats,S&P 600,,,1799720576,21.2375,,6,0.0051,0.540758,2026-05-21,2026-09-03,,5.879,0.576,,0.122839,0.48871,,-0.518697,,,,,0.08007,,,,0.84957,2026-05-08,0.35,2.35702,15,-0.266667,0.070667,0.039545,0.0828,1.360942,-0.798364,-0.485889,-0.016145,-0.502034,0.000712,0.068,0.06178,-0.049254
2026-09-03,FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,S&P 600,,,,,,,0.0037,0.241947,,2026-09-03,,,,,,,,,,,,,,,,,,,0.85,,3,0,0.146667,,,,,,,,0.111428,,,
2026-09-03,FORM,"FormFactor, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,,,,,,,0.0044,0.5951,,2026-09-03,,,,-0.474914,,,,,,,,,,,,,,,0.25,,15,0.066667,0.060333,,,,,,,,,,,
2026-09-03,FOXF,Fox Factory,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,,,,,,,0.003,0.275586,,2026-09-03,,,,0.27604,,,-0.005789,,,,,,,,,,,,0.7,,6,0.166667,0.143333,0.247296,,,,,,,-0.083044,,,
2026-09-03,FRPT,Freshpet,Consumer Staples,Packaged Foods & Meats,S&P 600,,,,,,,0.0054,0.432561,,2026-09-03,,,,0.382171,,,0.012393,,,,,,,,,,,,0.65,,7,0.142857,0.176571,0.041104,,,,,,,0.023858,,,
2026-09-03,FSS,Federal Signal Corporation,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,,,,,,,0.0042,0.839611,,2026-09-03,,,,,,,0.003699,,,,,,,,,,,,0.65,,7,0.142857,0.249429,0.015503,,,,,,,-0.161822,,,
2026-09-03,FTDR,"Frontdoor, Inc.",Consumer Discretionary,Specialized Consumer Services,S&P 600,,,,,,,0.0064,0.691441,,2026-09-03,,,,0.945355,,,0.009061,,,,,,,,,,,,0.85,,3,0.333333,0.350667,,,,,,,,-0.013305,,,
2026-09-03,FTRE,Fortrea,Health Care,Biotechnology,S&P 600,,,,,,,0.0103,0.451675,,2026-09-03,,,,,,,,,,,,,,,,,,,0.3,,14,0.142857,0.125429,0.276716,,,,,,,-0.022468,,,
2026-09-03,FUL,H.B. Fuller Company,Materials,Specialty Chemicals,S&P 600,,,,,,,0.005,0.693682,,2026-09-03,,,,-1.408116,,,,,,,,,,,,,,,0.55,,9,0,0.203889,,,,,,,,,,,
2026-09-03,FULT,Fulton Financial Corporation,Financials,Regional Banks,S&P 600,,,,,,,0.0136,0.859986,,2026-09-03,,,,,,,,,,,,,,,,,,,0.6,,8,0.125,0.077125,,,,,,,,0.108127,,,
2026-09-03,FUN,Six Flags,Consumer Discretionary,Leisure Facilities,S&P 600,,,,,,,0.0093,0.430658,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.066667,0.4802,0.733128,,,,,,,-0.18702,,,
2026-09-03,GBX,"The Greenbrier Companies, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,,,,,,,0.0077,0.712861,,2026-09-03,,,,0.161046,,,-0.039103,,,,,,,,,,,,0.35,,13,0.307692,0.225154,0.027004,,,,,,,-0.086786,,,
2026-09-03,GEO,"GEO Group, Inc.",Industrials,Environmental & Facilities Services,S&P 600,,,,,,,0.0056,0.421928,,2026-09-03,,,,-0.132662,,,,,,,,,,,,,,,0.8,,4,-0.5,0.022,,,,,,,,-0.157281,,,
2026-09-03,GFF,Griffon Corporation,Industrials,Building Products,S&P 600,,,,,,,0.0023,0.341701,,2026-09-03,,,,,,,-0.017041,,,,,,,,,,,,0.6,,8,0,0.0265,0.162075,,,,,,,0.08175,,,
